"ref_area.label","source.label","indicator.label","classif1.label","time","obs_value","note_source.label"
"Madagascar","CPS - Consumer Price Index","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 9. Recreation and culture","2024",147.42,"Repository: International Monetary Fund"
"Madagascar","CPS - Consumer Price Index","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 10. Education","2024",150.15,"Repository: International Monetary Fund"
"Madagascar","CPS - Consumer Price Index","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 11. Restaurants and hotels","2024",171,"Repository: International Monetary Fund"
"Madagascar","CPS - Consumer Price Index","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 12. Miscellaneous goods and services","2024",158.21,"Repository: International Monetary Fund"
"Maldives","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: General - Individual consumption expenditure of households","2025",107.75,"Repository: International Monetary Fund"
"Mexico","CPS - Consumer Price Index","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: General - Individual consumption expenditure of households","2025",140.54,"Repository: International Monetary Fund"
"North Macedonia","CPS - Cost of Living Index","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: General - Individual consumption expenditure of households","2025",100,"Repository: International Monetary Fund"
"North Macedonia","CPS - Cost of Living Index","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 1. Food and non-alcoholic beverages","2025",174.05,"Repository: International Monetary Fund"
"North Macedonia","CPS - Cost of Living Index","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 2. Alcoholic beverages, tobacco and narcotics","2025",207.05,"Repository: International Monetary Fund"
"North Macedonia","CPS - Cost of Living Index","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 3. Clothing and footwear","2025",129.97,"Repository: International Monetary Fund"
"North Macedonia","CPS - Cost of Living Index","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 4. Housing, water, electricity, gas and other fuels","2025",156.62,"Repository: International Monetary Fund"
"North Macedonia","CPS - Cost of Living Index","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 5. Furnishings, household equipment and routine household maintenance","2025",148.72,"Repository: International Monetary Fund"
"North Macedonia","CPS - Cost of Living Index","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 6. Health","2025",159.64,"Repository: International Monetary Fund"
"North Macedonia","CPS - Cost of Living Index","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 7. Transport","2025",136.71,"Repository: International Monetary Fund"
"North Macedonia","CPS - Cost of Living Index","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 8. Communication","2025",99.76,"Repository: International Monetary Fund"
"North Macedonia","CPS - Cost of Living Index","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 9. Recreation and culture","2025",128.29,"Repository: International Monetary Fund"
"North Macedonia","CPS - Cost of Living Index","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 10. Education","2025",107.72,"Repository: International Monetary Fund"
"North Macedonia","CPS - Cost of Living Index","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 11. Restaurants and hotels","2025",195.68,"Repository: International Monetary Fund"
"North Macedonia","CPS - Cost of Living Index","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 12. Miscellaneous goods and services","2025",151.23,"Repository: International Monetary Fund"
"Mali","CPS - Consumer Price Index","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: General - Individual consumption expenditure of households","2025",107.48,"Repository: International Monetary Fund"
"Malta","CPS - Retail Price Index","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: General - Individual consumption expenditure of households","2025",121.73,"Repository: International Monetary Fund"
"Myanmar","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: General - Individual consumption expenditure of households","2019",155.67,"Repository: International Monetary Fund"
"Myanmar","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 1. Food and non-alcoholic beverages","2019",169.48,"Repository: International Monetary Fund"
"Myanmar","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 2. Alcoholic beverages, tobacco and narcotics","2019",150.01,"Repository: International Monetary Fund"
"Myanmar","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 3. Clothing and footwear","2019",126.54,"Repository: International Monetary Fund"
"Myanmar","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 4. Housing, water, electricity, gas and other fuels","2019",175.48,"Repository: International Monetary Fund"
"Myanmar","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 5. Furnishings, household equipment and routine household maintenance","2019",128.66,"Repository: International Monetary Fund"
"Myanmar","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 6. Health","2019",153.51,"Repository: International Monetary Fund"
"Myanmar","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 7. Transport","2019",113.81,"Repository: International Monetary Fund"
"Myanmar","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 8. Communication","2019",101.56,"Repository: International Monetary Fund"
"Myanmar","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 9. Recreation and culture","2019",118.85,"Repository: International Monetary Fund"
"Myanmar","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 10. Education","2019",136.56,"Repository: International Monetary Fund"
"Myanmar","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 11. Restaurants and hotels","2019",128.79,"Repository: International Monetary Fund"
"Myanmar","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 12. Miscellaneous goods and services","2019",141.8,"Repository: International Monetary Fund"
"Montenegro","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: General - Individual consumption expenditure of households","2025",141.55,"Repository: International Monetary Fund"
"Montenegro","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 1. Food and non-alcoholic beverages","2025",156.86,"Repository: International Monetary Fund"
"Montenegro","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 2. Alcoholic beverages, tobacco and narcotics","2025",161.9,"Repository: International Monetary Fund"
"Montenegro","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 3. Clothing and footwear","2025",123.65,"Repository: International Monetary Fund"
"Montenegro","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 4. Housing, water, electricity, gas and other fuels","2025",140,"Repository: International Monetary Fund"
"Montenegro","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 5. Furnishings, household equipment and routine household maintenance","2025",129.85,"Repository: International Monetary Fund"
"Montenegro","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 6. Health","2025",137.66,"Repository: International Monetary Fund"
"Montenegro","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 7. Transport","2025",127.59,"Repository: International Monetary Fund"
"Montenegro","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 8. Communication","2025",107.11,"Repository: International Monetary Fund"
"Montenegro","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 9. Recreation and culture","2025",115.32,"Repository: International Monetary Fund"
"Montenegro","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 10. Education","2025",106.73,"Repository: International Monetary Fund"
"Montenegro","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 11. Restaurants and hotels","2025",169.02,"Repository: International Monetary Fund"
"Montenegro","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 12. Miscellaneous goods and services","2025",136.74,"Repository: International Monetary Fund"
"Mongolia","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: General - Individual consumption expenditure of households","2025",115.34,"Repository: International Monetary Fund"
"Mozambique","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: General - Individual consumption expenditure of households","2025",107.71,"Repository: International Monetary Fund"
"Mozambique","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 1. Food and non-alcoholic beverages","2025",117.09,"Repository: International Monetary Fund"
"Mozambique","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 2. Alcoholic beverages, tobacco and narcotics","2025",107.33,"Repository: International Monetary Fund"
"Mozambique","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 3. Clothing and footwear","2025",105.04,"Repository: International Monetary Fund"
"Mozambique","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 4. Housing, water, electricity, gas and other fuels","2025",102.31,"Repository: International Monetary Fund"
"Mozambique","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 5. Furnishings, household equipment and routine household maintenance","2025",103.97,"Repository: International Monetary Fund"
"Mozambique","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 6. Health","2025",105.49,"Repository: International Monetary Fund"
"Mozambique","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 7. Transport","2025",99.99,"Repository: International Monetary Fund"
"Mozambique","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 8. Communication","2025",101.53,"Repository: International Monetary Fund"
"Mozambique","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 9. Recreation and culture","2025",105.06,"Repository: International Monetary Fund"
"Mozambique","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 10. Education","2025",107.99,"Repository: International Monetary Fund"
"Mozambique","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 11. Restaurants and hotels","2025",113.08,"Repository: International Monetary Fund"
"Mozambique","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 12. Miscellaneous goods and services","2025",106.66,"Repository: International Monetary Fund"
