"ref_area.label","source.label","indicator.label","sex.label","classif1.label","time","obs_value","obs_status.label","note_classif.label","note_indicator.label","note_source.label"
"Macao, China","LFS - Employment Survey","Average monthly earnings of employees by sex and currency","Total","Currency: 2021 PPP $","2018",2645.292,,,"Central tendency measure: Median | Value type: Nominal values | Accounting concept: Gross | Working time arrangement coverage: Full-time and part time workers | Currency: MAC - Pataca (MOP)","Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts"
"Macao, China","LFS - Employment Survey","Average monthly earnings of employees by sex and currency","Total","Currency: U.S. dollars","2018",1957.261,,,"Central tendency measure: Median | Value type: Nominal values | Accounting concept: Gross | Working time arrangement coverage: Full-time and part time workers | Currency: MAC - Pataca (MOP)","Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts"
"Macao, China","LFS - Employment Survey","Average monthly earnings of employees by sex and currency","Male","Currency: Local currency","2018",17000,,,"Central tendency measure: Median | Value type: Nominal values | Accounting concept: Gross | Working time arrangement coverage: Full-time and part time workers | Currency: MAC - Pataca (MOP)","Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts"
"Macao, China","LFS - Employment Survey","Average monthly earnings of employees by sex and currency","Male","Currency: 2021 PPP $","2018",2846.201,,,"Central tendency measure: Median | Value type: Nominal values | Accounting concept: Gross | Working time arrangement coverage: Full-time and part time workers | Currency: MAC - Pataca (MOP)","Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts"
"Macao, China","LFS - Employment Survey","Average monthly earnings of employees by sex and currency","Male","Currency: U.S. dollars","2018",2105.913,,,"Central tendency measure: Median | Value type: Nominal values | Accounting concept: Gross | Working time arrangement coverage: Full-time and part time workers | Currency: MAC - Pataca (MOP)","Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts"
"Macao, China","LFS - Employment Survey","Average monthly earnings of employees by sex and currency","Female","Currency: Local currency","2018",15000,,,"Central tendency measure: Median | Value type: Nominal values | Accounting concept: Gross | Working time arrangement coverage: Full-time and part time workers | Currency: MAC - Pataca (MOP)","Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts"
"Macao, China","LFS - Employment Survey","Average monthly earnings of employees by sex and currency","Female","Currency: 2021 PPP $","2018",2511.354,,,"Central tendency measure: Median | Value type: Nominal values | Accounting concept: Gross | Working time arrangement coverage: Full-time and part time workers | Currency: MAC - Pataca (MOP)","Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts"
"Macao, China","LFS - Employment Survey","Average monthly earnings of employees by sex and currency","Female","Currency: U.S. dollars","2018",1858.159,,,"Central tendency measure: Median | Value type: Nominal values | Accounting concept: Gross | Working time arrangement coverage: Full-time and part time workers | Currency: MAC - Pataca (MOP)","Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts"
"Republic of Moldova","LFS - Labour Force Survey","Average monthly earnings of employees by sex and currency","Total","Currency: Local currency","2025",8708.951,,,"Currency: MDA - Moldovan leu (MDL)","Repository: ILO-STATISTICS - Micro data processing"
"Republic of Moldova","LFS - Labour Force Survey","Average monthly earnings of employees by sex and currency","Total","Currency: 2021 PPP $","2025",992.705,,,"Currency: MDA - Moldovan leu (MDL)","Repository: ILO-STATISTICS - Micro data processing"
"Republic of Moldova","LFS - Labour Force Survey","Average monthly earnings of employees by sex and currency","Male","Currency: Local currency","2025",9458.506,,,"Currency: MDA - Moldovan leu (MDL)","Repository: ILO-STATISTICS - Micro data processing"
"Republic of Moldova","LFS - Labour Force Survey","Average monthly earnings of employees by sex and currency","Male","Currency: 2021 PPP $","2025",1078.144,,,"Currency: MDA - Moldovan leu (MDL)","Repository: ILO-STATISTICS - Micro data processing"
"Republic of Moldova","LFS - Labour Force Survey","Average monthly earnings of employees by sex and currency","Female","Currency: Local currency","2025",8142.378,,,"Currency: MDA - Moldovan leu (MDL)","Repository: ILO-STATISTICS - Micro data processing"
"Republic of Moldova","LFS - Labour Force Survey","Average monthly earnings of employees by sex and currency","Female","Currency: 2021 PPP $","2025",928.123,,,"Currency: MDA - Moldovan leu (MDL)","Repository: ILO-STATISTICS - Micro data processing"
"Madagascar","LFS - National Survey on Employment and the Informal Sector","Average monthly earnings of employees by sex and currency","Total","Currency: Local currency","2015",209429.056,,,"Currency: MDG - Malagasy ariary (MGA)","Repository: ILO-STATISTICS - Micro data processing"
"Madagascar","LFS - National Survey on Employment and the Informal Sector","Average monthly earnings of employees by sex and currency","Total","Currency: 2021 PPP $","2015",248.475,,,"Currency: MDG - Malagasy ariary (MGA)","Repository: ILO-STATISTICS - Micro data processing"
"Madagascar","LFS - National Survey on Employment and the Informal Sector","Average monthly earnings of employees by sex and currency","Total","Currency: U.S. dollars","2015",71.392,,,"Currency: MDG - Malagasy ariary (MGA)","Repository: ILO-STATISTICS - Micro data processing"
"Madagascar","LFS - National Survey on Employment and the Informal Sector","Average monthly earnings of employees by sex and currency","Male","Currency: Local currency","2015",219208.96,,,"Currency: MDG - Malagasy ariary (MGA)","Repository: ILO-STATISTICS - Micro data processing"
"Madagascar","LFS - National Survey on Employment and the Informal Sector","Average monthly earnings of employees by sex and currency","Male","Currency: 2021 PPP $","2015",260.078,,,"Currency: MDG - Malagasy ariary (MGA)","Repository: ILO-STATISTICS - Micro data processing"
"Madagascar","LFS - National Survey on Employment and the Informal Sector","Average monthly earnings of employees by sex and currency","Male","Currency: U.S. dollars","2015",74.726,,,"Currency: MDG - Malagasy ariary (MGA)","Repository: ILO-STATISTICS - Micro data processing"
"Madagascar","LFS - National Survey on Employment and the Informal Sector","Average monthly earnings of employees by sex and currency","Female","Currency: Local currency","2015",192285.158,,,"Currency: MDG - Malagasy ariary (MGA)","Repository: ILO-STATISTICS - Micro data processing"
"Madagascar","LFS - National Survey on Employment and the Informal Sector","Average monthly earnings of employees by sex and currency","Female","Currency: 2021 PPP $","2015",228.135,,,"Currency: MDG - Malagasy ariary (MGA)","Repository: ILO-STATISTICS - Micro data processing"
"Madagascar","LFS - National Survey on Employment and the Informal Sector","Average monthly earnings of employees by sex and currency","Female","Currency: U.S. dollars","2015",65.548,,,"Currency: MDG - Malagasy ariary (MGA)","Repository: ILO-STATISTICS - Micro data processing"
"Maldives","HIES - Household Income and Expenditure Survey","Average monthly earnings of employees by sex and currency","Total","Currency: Local currency","2019",11551.156,,,"Currency: MDV - Rufiyaa (MVR)","Repository: ILO-STATISTICS - Micro data processing"
"Maldives","HIES - Household Income and Expenditure Survey","Average monthly earnings of employees by sex and currency","Total","Currency: 2021 PPP $","2019",1140.515,,,"Currency: MDV - Rufiyaa (MVR)","Repository: ILO-STATISTICS - Micro data processing"
"Maldives","HIES - Household Income and Expenditure Survey","Average monthly earnings of employees by sex and currency","Total","Currency: U.S. dollars","2019",750.951,,,"Currency: MDV - Rufiyaa (MVR)","Repository: ILO-STATISTICS - Micro data processing"
"Maldives","HIES - Household Income and Expenditure Survey","Average monthly earnings of employees by sex and currency","Male","Currency: Local currency","2019",12682.154,,,"Currency: MDV - Rufiyaa (MVR)","Repository: ILO-STATISTICS - Micro data processing"
"Maldives","HIES - Household Income and Expenditure Survey","Average monthly earnings of employees by sex and currency","Male","Currency: 2021 PPP $","2019",1252.186,,,"Currency: MDV - Rufiyaa (MVR)","Repository: ILO-STATISTICS - Micro data processing"
"Maldives","HIES - Household Income and Expenditure Survey","Average monthly earnings of employees by sex and currency","Male","Currency: U.S. dollars","2019",824.478,,,"Currency: MDV - Rufiyaa (MVR)","Repository: ILO-STATISTICS - Micro data processing"
"Maldives","HIES - Household Income and Expenditure Survey","Average monthly earnings of employees by sex and currency","Female","Currency: Local currency","2019",9804.345,,,"Currency: MDV - Rufiyaa (MVR)","Repository: ILO-STATISTICS - Micro data processing"
"Maldives","HIES - Household Income and Expenditure Survey","Average monthly earnings of employees by sex and currency","Female","Currency: 2021 PPP $","2019",968.042,,,"Currency: MDV - Rufiyaa (MVR)","Repository: ILO-STATISTICS - Micro data processing"
"Maldives","HIES - Household Income and Expenditure Survey","Average monthly earnings of employees by sex and currency","Female","Currency: U.S. dollars","2019",637.389,,,"Currency: MDV - Rufiyaa (MVR)","Repository: ILO-STATISTICS - Micro data processing"
"Mexico","LFS - National Occupation and Employment Survey","Average monthly earnings of employees by sex and currency","Total","Currency: Local currency","2025",10608.909,,,"Currency: MEX - New Peso (MXN)","Repository: ILO-STATISTICS - Micro data processing"
"Mexico","LFS - National Occupation and Employment Survey","Average monthly earnings of employees by sex and currency","Total","Currency: 2021 PPP $","2025",908.551,,,"Currency: MEX - New Peso (MXN)","Repository: ILO-STATISTICS - Micro data processing"
