"ref_area.label","source.label","indicator.label","sex.label","classif1.label","time","obs_value","obs_status.label","note_classif.label","note_indicator.label","note_source.label"
"Angola","LFS - Employment Survey","Average monthly earnings of employees by sex and occupation (local currency)","Male","Occupation (Skill level): Not elsewhere classified","2024",184832.619,,,"Currency: AGO - Kwanza (AOA)","Repository: ILO-STATISTICS - Micro data processing"
"Angola","LFS - Employment Survey","Average monthly earnings of employees by sex and occupation (local currency)","Female","Occupation (Skill level): Total","2024",90237.816,,,"Currency: AGO - Kwanza (AOA)","Repository: ILO-STATISTICS - Micro data processing"
"Angola","LFS - Employment Survey","Average monthly earnings of employees by sex and occupation (local currency)","Female","Occupation (Skill level): Skill levels 3 and 4 ~ high","2024",175002.925,,,"Currency: AGO - Kwanza (AOA)","Repository: ILO-STATISTICS - Micro data processing"
"Angola","LFS - Employment Survey","Average monthly earnings of employees by sex and occupation (local currency)","Female","Occupation (Skill level): Skill level 2 ~ medium","2024",59813.021,,,"Currency: AGO - Kwanza (AOA)","Repository: ILO-STATISTICS - Micro data processing"
"Angola","LFS - Employment Survey","Average monthly earnings of employees by sex and occupation (local currency)","Female","Occupation (Skill level): Skill level 1 ~ low","2024",35654.63,,,"Currency: AGO - Kwanza (AOA)","Repository: ILO-STATISTICS - Micro data processing"
"Angola","LFS - Employment Survey","Average monthly earnings of employees by sex and occupation (local currency)","Female","Occupation (Skill level): Not elsewhere classified","2024",221014.597,"Unreliable",,"Currency: AGO - Kwanza (AOA)","Repository: ILO-STATISTICS - Micro data processing"
"Angola","LFS - Employment Survey","Average monthly earnings of employees by sex and occupation (local currency)","Total","Occupation (ISCO-08): Total","2024",111867.158,,,"Currency: AGO - Kwanza (AOA)","Repository: ILO-STATISTICS - Micro data processing"
"Angola","LFS - Employment Survey","Average monthly earnings of employees by sex and occupation (local currency)","Total","Occupation (ISCO-08): 1. Managers","2024",192813.719,,,"Currency: AGO - Kwanza (AOA)","Repository: ILO-STATISTICS - Micro data processing"
"Angola","LFS - Employment Survey","Average monthly earnings of employees by sex and occupation (local currency)","Total","Occupation (ISCO-08): 2. Professionals","2024",193625.935,,,"Currency: AGO - Kwanza (AOA)","Repository: ILO-STATISTICS - Micro data processing"
"Angola","LFS - Employment Survey","Average monthly earnings of employees by sex and occupation (local currency)","Total","Occupation (ISCO-08): 3. Technicians and associate professionals","2024",212795.417,,,"Currency: AGO - Kwanza (AOA)","Repository: ILO-STATISTICS - Micro data processing"
"Angola","LFS - Employment Survey","Average monthly earnings of employees by sex and occupation (local currency)","Total","Occupation (ISCO-08): 4. Clerical support workers","2024",113310.834,,,"Currency: AGO - Kwanza (AOA)","Repository: ILO-STATISTICS - Micro data processing"
"Angola","LFS - Employment Survey","Average monthly earnings of employees by sex and occupation (local currency)","Total","Occupation (ISCO-08): 5. Service and sales workers","2024",73301.188,,,"Currency: AGO - Kwanza (AOA)","Repository: ILO-STATISTICS - Micro data processing"
"Angola","LFS - Employment Survey","Average monthly earnings of employees by sex and occupation (local currency)","Total","Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers","2024",45762.988,,,"Currency: AGO - Kwanza (AOA)","Repository: ILO-STATISTICS - Micro data processing"
"Angola","LFS - Employment Survey","Average monthly earnings of employees by sex and occupation (local currency)","Total","Occupation (ISCO-08): 7. Craft and related trades workers","2024",77263.028,,,"Currency: AGO - Kwanza (AOA)","Repository: ILO-STATISTICS - Micro data processing"
"Angola","LFS - Employment Survey","Average monthly earnings of employees by sex and occupation (local currency)","Total","Occupation (ISCO-08): 8. Plant and machine operators, and assemblers","2024",84783.289,,,"Currency: AGO - Kwanza (AOA)","Repository: ILO-STATISTICS - Micro data processing"
"Angola","LFS - Employment Survey","Average monthly earnings of employees by sex and occupation (local currency)","Total","Occupation (ISCO-08): 9. Elementary occupations","2024",40787.778,,,"Currency: AGO - Kwanza (AOA)","Repository: ILO-STATISTICS - Micro data processing"
"Angola","LFS - Employment Survey","Average monthly earnings of employees by sex and occupation (local currency)","Total","Occupation (ISCO-08): 0. Armed forces occupations","2024",186065.205,,,"Currency: AGO - Kwanza (AOA)","Repository: ILO-STATISTICS - Micro data processing"
"Angola","LFS - Employment Survey","Average monthly earnings of employees by sex and occupation (local currency)","Male","Occupation (ISCO-08): Total","2024",121855.186,,,"Currency: AGO - Kwanza (AOA)","Repository: ILO-STATISTICS - Micro data processing"
"Angola","LFS - Employment Survey","Average monthly earnings of employees by sex and occupation (local currency)","Male","Occupation (ISCO-08): 1. Managers","2024",187572.076,,,"Currency: AGO - Kwanza (AOA)","Repository: ILO-STATISTICS - Micro data processing"
"Angola","LFS - Employment Survey","Average monthly earnings of employees by sex and occupation (local currency)","Male","Occupation (ISCO-08): 2. Professionals","2024",209796.424,,,"Currency: AGO - Kwanza (AOA)","Repository: ILO-STATISTICS - Micro data processing"
"Angola","LFS - Employment Survey","Average monthly earnings of employees by sex and occupation (local currency)","Male","Occupation (ISCO-08): 3. Technicians and associate professionals","2024",226161.189,,,"Currency: AGO - Kwanza (AOA)","Repository: ILO-STATISTICS - Micro data processing"
"Angola","LFS - Employment Survey","Average monthly earnings of employees by sex and occupation (local currency)","Male","Occupation (ISCO-08): 4. Clerical support workers","2024",101107.369,,,"Currency: AGO - Kwanza (AOA)","Repository: ILO-STATISTICS - Micro data processing"
"Angola","LFS - Employment Survey","Average monthly earnings of employees by sex and occupation (local currency)","Male","Occupation (ISCO-08): 5. Service and sales workers","2024",85104.283,,,"Currency: AGO - Kwanza (AOA)","Repository: ILO-STATISTICS - Micro data processing"
"Angola","LFS - Employment Survey","Average monthly earnings of employees by sex and occupation (local currency)","Male","Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers","2024",47303.666,,,"Currency: AGO - Kwanza (AOA)","Repository: ILO-STATISTICS - Micro data processing"
"Angola","LFS - Employment Survey","Average monthly earnings of employees by sex and occupation (local currency)","Male","Occupation (ISCO-08): 7. Craft and related trades workers","2024",78641.719,,,"Currency: AGO - Kwanza (AOA)","Repository: ILO-STATISTICS - Micro data processing"
"Angola","LFS - Employment Survey","Average monthly earnings of employees by sex and occupation (local currency)","Male","Occupation (ISCO-08): 8. Plant and machine operators, and assemblers","2024",84989.955,,,"Currency: AGO - Kwanza (AOA)","Repository: ILO-STATISTICS - Micro data processing"
"Angola","LFS - Employment Survey","Average monthly earnings of employees by sex and occupation (local currency)","Male","Occupation (ISCO-08): 9. Elementary occupations","2024",56578.719,,,"Currency: AGO - Kwanza (AOA)","Repository: ILO-STATISTICS - Micro data processing"
"Angola","LFS - Employment Survey","Average monthly earnings of employees by sex and occupation (local currency)","Male","Occupation (ISCO-08): 0. Armed forces occupations","2024",184832.619,,,"Currency: AGO - Kwanza (AOA)","Repository: ILO-STATISTICS - Micro data processing"
"Angola","LFS - Employment Survey","Average monthly earnings of employees by sex and occupation (local currency)","Female","Occupation (ISCO-08): Total","2024",90237.816,,,"Currency: AGO - Kwanza (AOA)","Repository: ILO-STATISTICS - Micro data processing"
"Angola","LFS - Employment Survey","Average monthly earnings of employees by sex and occupation (local currency)","Female","Occupation (ISCO-08): 1. Managers","2024",213523.831,,,"Currency: AGO - Kwanza (AOA)","Repository: ILO-STATISTICS - Micro data processing"
"Angola","LFS - Employment Survey","Average monthly earnings of employees by sex and occupation (local currency)","Female","Occupation (ISCO-08): 2. Professionals","2024",170302.991,,,"Currency: AGO - Kwanza (AOA)","Repository: ILO-STATISTICS - Micro data processing"
"Angola","LFS - Employment Survey","Average monthly earnings of employees by sex and occupation (local currency)","Female","Occupation (ISCO-08): 3. Technicians and associate professionals","2024",178494.168,,,"Currency: AGO - Kwanza (AOA)","Repository: ILO-STATISTICS - Micro data processing"
"Angola","LFS - Employment Survey","Average monthly earnings of employees by sex and occupation (local currency)","Female","Occupation (ISCO-08): 4. Clerical support workers","2024",147275.795,,,"Currency: AGO - Kwanza (AOA)","Repository: ILO-STATISTICS - Micro data processing"
"Angola","LFS - Employment Survey","Average monthly earnings of employees by sex and occupation (local currency)","Female","Occupation (ISCO-08): 5. Service and sales workers","2024",55606.591,,,"Currency: AGO - Kwanza (AOA)","Repository: ILO-STATISTICS - Micro data processing"
"Angola","LFS - Employment Survey","Average monthly earnings of employees by sex and occupation (local currency)","Female","Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers","2024",32698.798,,,"Currency: AGO - Kwanza (AOA)","Repository: ILO-STATISTICS - Micro data processing"
"Angola","LFS - Employment Survey","Average monthly earnings of employees by sex and occupation (local currency)","Female","Occupation (ISCO-08): 7. Craft and related trades workers","2024",38710.745,,,"Currency: AGO - Kwanza (AOA)","Repository: ILO-STATISTICS - Micro data processing"
"Angola","LFS - Employment Survey","Average monthly earnings of employees by sex and occupation (local currency)","Female","Occupation (ISCO-08): 8. Plant and machine operators, and assemblers","2024",73590.225,,,"Currency: AGO - Kwanza (AOA)","Repository: ILO-STATISTICS - Micro data processing"
"Angola","LFS - Employment Survey","Average monthly earnings of employees by sex and occupation (local currency)","Female","Occupation (ISCO-08): 9. Elementary occupations","2024",35654.63,,,"Currency: AGO - Kwanza (AOA)","Repository: ILO-STATISTICS - Micro data processing"
