"ref_area.label","source.label","indicator.label","classif1.label","time","obs_value","obs_status.label","note_classif.label","note_indicator.label","note_source.label"
"France","LFS - Employment Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 5. Service and sales workers","2024",3.964,,,"Currency: FRA - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers","2024",4.887,,,"Currency: FRA - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 7. Craft and related trades workers","2024",1.64,,,"Currency: FRA - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 8. Plant and machine operators, and assemblers","2024",10.095,,,"Currency: FRA - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 9. Elementary occupations","2024",-10.16,,,"Currency: FRA - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 0. Armed forces occupations","2024",1.785,,,"Currency: FRA - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): X. Not elsewhere classified","2024",10.428,,,"Currency: FRA - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"United Kingdom of Great Britain and Northern Ireland","LFS - Labour Force Survey","Gender wage gap by occupation (%)","Occupation (Skill level): Total","2025",13.403,,,"Currency: GBR - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"United Kingdom of Great Britain and Northern Ireland","LFS - Labour Force Survey","Gender wage gap by occupation (%)","Occupation (Skill level): Skill levels 3 and 4 ~ high","2025",13.315,,,"Currency: GBR - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"United Kingdom of Great Britain and Northern Ireland","LFS - Labour Force Survey","Gender wage gap by occupation (%)","Occupation (Skill level): Skill level 2 ~ medium","2025",11.302,,,"Currency: GBR - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"United Kingdom of Great Britain and Northern Ireland","LFS - Labour Force Survey","Gender wage gap by occupation (%)","Occupation (Skill level): Skill level 1 ~ low","2025",7.879,,,"Currency: GBR - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"United Kingdom of Great Britain and Northern Ireland","LFS - Labour Force Survey","Gender wage gap by occupation (%)","Occupation (Skill level): Not elsewhere classified","2025",8.46,,,"Currency: GBR - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"United Kingdom of Great Britain and Northern Ireland","LFS - Labour Force Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): Total","2025",13.403,,,"Currency: GBR - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"United Kingdom of Great Britain and Northern Ireland","LFS - Labour Force Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 1. Managers","2025",7.221,,,"Currency: GBR - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"United Kingdom of Great Britain and Northern Ireland","LFS - Labour Force Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 2. Professionals","2025",12.954,,,"Currency: GBR - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"United Kingdom of Great Britain and Northern Ireland","LFS - Labour Force Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 3. Technicians and associate professionals","2025",15.973,,,"Currency: GBR - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"United Kingdom of Great Britain and Northern Ireland","LFS - Labour Force Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 4. Clerical support workers","2025",1.482,,,"Currency: GBR - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"United Kingdom of Great Britain and Northern Ireland","LFS - Labour Force Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 5. Service and sales workers","2025",17.083,,,"Currency: GBR - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"United Kingdom of Great Britain and Northern Ireland","LFS - Labour Force Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers","2025",-76.992,,,"Currency: GBR - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"United Kingdom of Great Britain and Northern Ireland","LFS - Labour Force Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 7. Craft and related trades workers","2025",20.653,,,"Currency: GBR - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"United Kingdom of Great Britain and Northern Ireland","LFS - Labour Force Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 8. Plant and machine operators, and assemblers","2025",13.05,,,"Currency: GBR - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"United Kingdom of Great Britain and Northern Ireland","LFS - Labour Force Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 9. Elementary occupations","2025",7.879,,,"Currency: GBR - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"United Kingdom of Great Britain and Northern Ireland","LFS - Labour Force Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 0. Armed forces occupations","2025",5.426,,,"Currency: GBR - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"United Kingdom of Great Britain and Northern Ireland","LFS - Labour Force Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): X. Not elsewhere classified","2025",,"Unreliable",,"Currency: GBR - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing"
"Ghana","HIES - Household Income and Expenditure Survey","Gender wage gap by occupation (%)","Occupation (Skill level): Total","2024",19.268,,,"Currency: GHA - Cedi (GHS)","Repository: ILO-STATISTICS - Micro data processing"
"Ghana","HIES - Household Income and Expenditure Survey","Gender wage gap by occupation (%)","Occupation (Skill level): Skill levels 3 and 4 ~ high","2024",30.106,,,"Currency: GHA - Cedi (GHS)","Repository: ILO-STATISTICS - Micro data processing"
"Ghana","HIES - Household Income and Expenditure Survey","Gender wage gap by occupation (%)","Occupation (Skill level): Skill level 2 ~ medium","2024",12.039,,,"Currency: GHA - Cedi (GHS)","Repository: ILO-STATISTICS - Micro data processing"
"Ghana","HIES - Household Income and Expenditure Survey","Gender wage gap by occupation (%)","Occupation (Skill level): Skill level 1 ~ low","2024",24.263,,,"Currency: GHA - Cedi (GHS)","Repository: ILO-STATISTICS - Micro data processing"
"Ghana","HIES - Household Income and Expenditure Survey","Gender wage gap by occupation (%)","Occupation (Skill level): Not elsewhere classified","2024",31.518,,,"Currency: GHA - Cedi (GHS)","Repository: ILO-STATISTICS - Micro data processing"
"Ghana","HIES - Household Income and Expenditure Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): Total","2024",19.268,,,"Currency: GHA - Cedi (GHS)","Repository: ILO-STATISTICS - Micro data processing"
"Ghana","HIES - Household Income and Expenditure Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 1. Managers","2024",3.384,,,"Currency: GHA - Cedi (GHS)","Repository: ILO-STATISTICS - Micro data processing"
"Ghana","HIES - Household Income and Expenditure Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 2. Professionals","2024",37.542,,,"Currency: GHA - Cedi (GHS)","Repository: ILO-STATISTICS - Micro data processing"
"Ghana","HIES - Household Income and Expenditure Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 3. Technicians and associate professionals","2024",10.523,,,"Currency: GHA - Cedi (GHS)","Repository: ILO-STATISTICS - Micro data processing"
"Ghana","HIES - Household Income and Expenditure Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 4. Clerical support workers","2024",15.9,,,"Currency: GHA - Cedi (GHS)","Repository: ILO-STATISTICS - Micro data processing"
"Ghana","HIES - Household Income and Expenditure Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 5. Service and sales workers","2024",-11.497,,,"Currency: GHA - Cedi (GHS)","Repository: ILO-STATISTICS - Micro data processing"
"Ghana","HIES - Household Income and Expenditure Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers","2024",-20.613,,,"Currency: GHA - Cedi (GHS)","Repository: ILO-STATISTICS - Micro data processing"
"Ghana","HIES - Household Income and Expenditure Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 7. Craft and related trades workers","2024",33.545,,,"Currency: GHA - Cedi (GHS)","Repository: ILO-STATISTICS - Micro data processing"
"Ghana","HIES - Household Income and Expenditure Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 8. Plant and machine operators, and assemblers","2024",-33.081,,,"Currency: GHA - Cedi (GHS)","Repository: ILO-STATISTICS - Micro data processing"
"Ghana","HIES - Household Income and Expenditure Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 9. Elementary occupations","2024",24.263,,,"Currency: GHA - Cedi (GHS)","Repository: ILO-STATISTICS - Micro data processing"
"Ghana","HIES - Household Income and Expenditure Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 0. Armed forces occupations","2024",31.518,,,"Currency: GHA - Cedi (GHS)","Repository: ILO-STATISTICS - Micro data processing"
"Gambia","LFS - Labour Force Survey","Gender wage gap by occupation (%)","Occupation (Skill level): Total","2018",-0.495,"Break in series",,"Currency: GMB - Dalasi (GMD) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Gambia","LFS - Labour Force Survey","Gender wage gap by occupation (%)","Occupation (Skill level): Skill levels 3 and 4 ~ high","2018",-0.325,"Break in series",,"Currency: GMB - Dalasi (GMD) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Gambia","LFS - Labour Force Survey","Gender wage gap by occupation (%)","Occupation (Skill level): Skill level 2 ~ medium","2018",-6.08,"Break in series",,"Currency: GMB - Dalasi (GMD) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Gambia","LFS - Labour Force Survey","Gender wage gap by occupation (%)","Occupation (Skill level): Skill level 1 ~ low","2018",0.81,"Break in series",,"Currency: GMB - Dalasi (GMD) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Gambia","LFS - Labour Force Survey","Gender wage gap by occupation (%)","Occupation (Skill level): Not elsewhere classified","2018",-6.271,"Break in series",,"Currency: GMB - Dalasi (GMD) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Gambia","LFS - Labour Force Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): Total","2018",-0.495,"Break in series",,"Currency: GMB - Dalasi (GMD) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Gambia","LFS - Labour Force Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 1. Managers","2018",1.374,"Break in series",,"Currency: GMB - Dalasi (GMD) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Gambia","LFS - Labour Force Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 2. Professionals","2018",-3.61,"Break in series",,"Currency: GMB - Dalasi (GMD) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Gambia","LFS - Labour Force Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 3. Technicians and associate professionals","2018",7.369,"Break in series",,"Currency: GMB - Dalasi (GMD) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
